"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic People's Republic of Korea","Total renewable water resources per capita (m3/inhab/year)",1962,6498.0,"K",,1967,5835.0,"K",,1972,5071.0,"K",,1977,4603.0,"K",,1982,4310.0,"K",,1987,3990.0,"K",,1992,3702.0,"K",,1997,3469.0,"K",,2002,3319.0,"K",,2007,3200.0,"K",,2012,3116.0,"K",,2014,3067.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Democratic Republic of the Congo","Total renewable water resources per capita (m3/inhab/year)",1962,79983.0,"K",,1967,69812.0,"K",,1972,60745.0,"K",,1977,52922.0,"K",,1982,46249.0,"K",,1987,40445.0,"K",,1992,33956.0,"K",,1997,28794.0,"K",,2002,25171.0,"K",,2007,21442.0,"K",,2012,18253.0,"K",,2014,16605.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Denmark","Total renewable water resources per capita (m3/inhab/year)",1962,1291.0,"K",,1967,1242.0,"K",,1972,1203.0,"K",,1977,1177.0,"K",,1982,1171.0,"K",,1987,1173.0,"K",,1992,1160.0,"K",,1997,1137.0,"K",,2002,1118.0,"K",,2007,1097.0,"K",,2012,1071.0,"K",,2014,1058.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Djibouti","Total renewable water resources per capita (m3/inhab/year)",1962,3185.0,"K",,1967,2283.0,"K",,1972,1674.0,"K",,1977,1081.0,"K",,1982,779.8,"K",,1987,617.8,"K",,1992,478.4,"K",,1997,437.6,"K",,2002,402.4,"K",,2007,375.3,"K",,2012,351.7,"K",,2014,337.9,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominica","Total renewable water resources per capita (m3/inhab/year)",1962,3227.0,"K",,1967,2955.0,"K",,1972,2788.0,"K",,1977,2724.0,"K",,1982,2661.0,"K",,1987,2764.0,"K",,1992,2818.0,"K",,1997,2826.0,"K",,2002,2865.0,"K",,2007,2825.0,"K",,2012,2790.0,"K",,2014,2752.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Dominican Republic","Total renewable water resources per capita (m3/inhab/year)",1962,6674.0,"K",,1967,5697.0,"K",,1972,4937.0,"K",,1977,4342.0,"K",,1982,3866.0,"K",,1987,3474.0,"K",,1992,3146.0,"K",,1997,2879.0,"K",,2002,2661.0,"K",,2007,2473.0,"K",,2012,2314.0,"K",,2014,2232.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ecuador","Total renewable water resources per capita (m3/inhab/year)",1962,91918.0,"K",,1967,79483.0,"K",,1972,68813.0,"K",,1977,59995.0,"K",,1982,52711.0,"K",,1987,46549.0,"K",,1992,41323.0,"K",,1997,37099.0,"K",,2002,33843.0,"K",,2007,31144.0,"K",,2012,28692.0,"K",,2014,27403.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Egypt","Total renewable water resources per capita (m3/inhab/year)",1962,2041.0,"K",,1967,1796.0,"K",,1972,1606.0,"K",,1977,1444.0,"K",,1982,1278.0,"K",,1987,1117.0,"K",,1992,989.4,"K",,1997,900.3,"K",,2002,822.2,"K",,2007,751.2,"K",,2012,680.6,"K",,2014,637.1,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"El Salvador","Total renewable water resources per capita (m3/inhab/year)",1962,8972.0,"K",,1967,7763.0,"K",,1972,6802.0,"K",,1977,6068.0,"K",,1982,5563.0,"K",,1987,5200.0,"K",,1992,4872.0,"K",,1997,4615.0,"K",,2002,4472.0,"K",,2007,4389.0,"K",,2012,4326.0,"K",,2014,4288.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Equatorial Guinea","Total renewable water resources per capita (m3/inhab/year)",1962,100814.0,"K",,1967,92068.0,"K",,1972,94580.0,"K",,1977,117967.0,"K",,1982,103462.0,"K",,1987,75736.0,"K",,1992,64341.0,"K",,1997,54189.0,"K",,2002,45799.0,"K",,2007,39051.0,"K",,2012,33605.0,"K",,2014,30766.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Eritrea","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,2243.0,"K",,2002,1931.0,"K",,2007,1660.0,"K",,2012,1495.0,"K",,2014,1399.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Estonia","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,8422.0,"K",,1997,9085.0,"K",,2002,9262.0,"K",,2007,9531.0,"K",,2012,9675.0,"K",,2014,9756.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ethiopia","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,2004.0,"K",,2002,1733.0,"K",,2007,1508.0,"K",,2012,1323.0,"K",,2014,1227.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Faroe Islands","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Fiji","Total renewable water resources per capita (m3/inhab/year)",1962,67718.0,"K",,1967,58516.0,"K",,1972,52598.0,"K",,1977,47719.0,"K",,1982,42727.0,"K",,1987,39559.0,"K",,1992,38348.0,"K",,1997,36007.0,"K",,2002,35001.0,"K",,2007,34204.0,"K",,2012,32658.0,"K",,2014,32003.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Finland","Total renewable water resources per capita (m3/inhab/year)",1962,24472.0,"K",,1967,23997.0,"K",,1972,23681.0,"K",,1977,23212.0,"K",,1982,22793.0,"K",,1987,22281.0,"K",,1992,21847.0,"K",,1997,21397.0,"K",,2002,21150.0,"K",,2007,20798.0,"K",,2012,20276.0,"K",,2014,19989.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"France","Total renewable water resources per capita (m3/inhab/year)",1962,4478.0,"K",,1967,4238.0,"K",,1972,4078.0,"K",,1977,3943.0,"K",,1982,3870.0,"K",,1987,3768.0,"K",,1992,3670.0,"K",,1997,3597.0,"K",,2002,3512.0,"K",,2007,3405.0,"K",,2012,3320.0,"K",,2014,3277.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gabon","Total renewable water resources per capita (m3/inhab/year)",1962,325618.0,"K",,1967,299747.0,"K",,1972,270755.0,"K",,1977,244549.0,"K",,1982,216456.0,"K",,1987,189303.0,"K",,1992,165174.0,"K",,1997,145105.0,"K",,2002,128782.0,"K",,2007,115198.0,"K",,2012,102914.0,"K",,2014,96232.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Gambia","Total renewable water resources per capita (m3/inhab/year)",1962,20860.0,"K",,1967,19217.0,"K",,1972,16860.0,"K",,1977,14498.0,"K",,1982,12342.0,"K",,1987,9949.0,"K",,1992,8166.0,"K",,1997,7098.0,"K",,2002,6116.0,"K",,2007,5208.0,"K",,2012,4427.0,"K",,2014,4018.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Georgia","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,11846.0,"K",,1997,12869.0,"K",,2002,13678.0,"K",,2007,14439.0,"K",,2012,15301.0,"K",,2014,15832.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Germany","Total renewable water resources per capita (m3/inhab/year)",1962,2074.0,"K",,1967,1997.0,"K",,1972,1957.0,"K",,1977,1961.0,"K",,1982,1979.0,"K",,1987,1978.0,"K",,1992,1923.0,"K",,1997,1878.0,"K",,2002,1885.0,"K",,2007,1905.0,"K",,2012,1914.0,"K",,2014,1909.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ghana","Total renewable water resources per capita (m3/inhab/year)",1962,7932.0,"K",,1967,6975.0,"K",,1972,6187.0,"K",,1977,5515.0,"K",,1982,4892.0,"K",,1987,4169.0,"K",,1992,3632.0,"K",,1997,3199.0,"K",,2002,2840.0,"K",,2007,2495.0,"K",,2012,2200.0,"K",,2014,2050.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Greece","Total renewable water resources per capita (m3/inhab/year)",1962,8131.0,"K",,1967,7925.0,"K",,1972,7724.0,"K",,1977,7390.0,"K",,1982,7000.0,"K",,1987,6854.0,"K",,1992,6627.0,"K",,1997,6335.0,"K",,2002,6212.0,"K",,2007,6145.0,"K",,2012,6157.0,"K",,2014,6244.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Grenada","Total renewable water resources per capita (m3/inhab/year)",1962,2164.0,"K",,1967,2106.0,"K",,1972,2129.0,"K",,1977,2218.0,"K",,1982,2148.0,"K",,1987,2012.0,"K",,1992,2058.0,"K",,1997,1978.0,"K",,2002,1959.0,"K",,2007,1931.0,"K",,2012,1896.0,"K",,2014,1873.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guatemala","Total renewable water resources per capita (m3/inhab/year)",1962,29355.0,"K",,1967,25616.0,"K",,1972,22290.0,"K",,1977,19438.0,"K",,1982,17035.0,"K",,1987,15005.0,"K",,1992,13297.0,"K",,1997,11764.0,"K",,2002,10422.0,"K",,2007,9269.0,"K",,2012,8322.0,"K",,2014,7826.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea","Total renewable water resources per capita (m3/inhab/year)",1962,61230.0,"K",,1967,56191.0,"K",,1972,52644.0,"K",,1977,51434.0,"K",,1982,48239.0,"K",,1987,42047.0,"K",,1992,33477.0,"K",,1997,27128.0,"K",,2002,24797.0,"K",,2007,22259.0,"K",,2012,19434.0,"K",,2014,17924.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guinea-Bissau","Total renewable water resources per capita (m3/inhab/year)",1962,49841.0,"K",,1967,46594.0,"K",,1972,42542.0,"K",,1977,38982.0,"K",,1982,35472.0,"K",,1987,31791.0,"K",,1992,28416.0,"K",,1997,25446.0,"K",,2002,22886.0,"K",,2007,20563.0,"K",,2012,18309.0,"K",,2014,17028.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Guyana","Total renewable water resources per capita (m3/inhab/year)",1962,451215.0,"K",,1967,403274.0,"K",,1972,380511.0,"K",,1977,355456.0,"K",,1982,345003.0,"K",,1987,363661.0,"K",,1992,377648.0,"K",,1997,369310.0,"K",,2002,364688.0,"K",,2007,363466.0,"K",,2012,357331.0,"K",,2014,353279.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Haiti","Total renewable water resources per capita (m3/inhab/year)",1962,3487.0,"K",,1967,3156.0,"K",,1972,2877.0,"K",,1977,2627.0,"K",,1982,2356.0,"K",,1987,2103.0,"K",,1992,1899.0,"K",,1997,1730.0,"K",,2002,1588.0,"K",,2007,1468.0,"K",,2012,1364.0,"K",,2014,1310.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Holy See","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Honduras","Total renewable water resources per capita (m3/inhab/year)",1962,43086.0,"K",,1967,37072.0,"K",,1972,32394.0,"K",,1977,27868.0,"K",,1982,23826.0,"K",,1987,20489.0,"K",,1992,17792.0,"K",,1997,15738.0,"K",,2002,14181.0,"K",,2007,12918.0,"K",,2012,11913.0,"K",,2014,11413.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Hungary","Total renewable water resources per capita (m3/inhab/year)",1962,10333.0,"K",,1967,10157.0,"K",,1972,9984.0,"K",,1977,9764.0,"K",,1982,9701.0,"K",,1987,9922.0,"K",,1992,10034.0,"K",,1997,10086.0,"K",,2002,10228.0,"K",,2007,10334.0,"K",,2012,10444.0,"K",,2014,10553.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iceland","Total renewable water resources per capita (m3/inhab/year)",1962,930997.0,"K",,1967,861196.0,"K",,1972,809909.0,"K",,1977,765421.0,"K",,1982,729301.0,"K",,1987,688538.0,"K",,1992,654098.0,"K",,1997,623167.0,"K",,2002,592541.0,"K",,2007,556647.0,"K",,2012,525665.0,"K",,2014,516090.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"India","Total renewable water resources per capita (m3/inhab/year)",1962,4083.0,"K",,1967,3681.0,"K",,1972,3296.0,"K",,1977,2936.0,"K",,1982,2617.0,"K",,1987,2338.0,"K",,1992,2108.0,"K",,1997,1915.0,"K",,2002,1753.0,"K",,2007,1620.0,"K",,2012,1512.0,"K",,2014,1458.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Indonesia","Total renewable water resources per capita (m3/inhab/year)",1962,21813.0,"K",,1967,19064.0,"K",,1972,16678.0,"K",,1977,14703.0,"K",,1982,13067.0,"K",,1987,11757.0,"K",,1992,10753.0,"K",,1997,9953.0,"K",,2002,9288.0,"K",,2007,8691.0,"K",,2012,8140.0,"K",,2014,7839.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iran (Islamic Republic of)","Total renewable water resources per capita (m3/inhab/year)",1962,5938.0,"K",,1967,5206.0,"K",,1972,4555.0,"K",,1977,3935.0,"K",,1982,3273.0,"K",,1987,2678.0,"K",,1992,2357.0,"K",,1997,2195.0,"K",,2002,2024.0,"K",,2007,1910.0,"K",,2012,1799.0,"K",,2014,1732.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iraq","Total renewable water resources per capita (m3/inhab/year)",1962,11710.0,"K",,1967,10044.0,"K",,1972,8477.0,"K",,1977,7211.0,"K",,1982,6224.0,"K",,1987,5515.0,"K",,1992,4865.0,"K",,1997,4176.0,"K",,2002,3602.0,"K",,2007,3161.0,"K",,2012,2727.0,"K",,2014,2467.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ireland","Total renewable water resources per capita (m3/inhab/year)",1962,18427.0,"K",,1967,18043.0,"K",,1972,17173.0,"K",,1977,15815.0,"K",,1982,14853.0,"K",,1987,14582.0,"K",,1992,14517.0,"K",,1997,14031.0,"K",,2002,13105.0,"K",,2007,11848.0,"K",,2012,11140.0,"K",,2014,11092.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Israel","Total renewable water resources per capita (m3/inhab/year)",1962,786.2,"K",,1967,670.9,"K",,1972,586.7,"K",,1977,506.5,"K",,1982,458.3,"K",,1987,422.2,"K",,1992,370.3,"K",,1997,316.2,"K",,2002,285.3,"K",,2007,257.2,"K",,2012,231.3,"K",,2014,220.7,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Italy","Total renewable water resources per capita (m3/inhab/year)",1962,3791.0,"K",,1967,3648.0,"K",,1972,3525.0,"K",,1977,3430.0,"K",,1982,3378.0,"K",,1987,3357.0,"K",,1992,3352.0,"K",,1997,3353.0,"K",,2002,3318.0,"K",,2007,3235.0,"K",,2012,3202.0,"K",,2014,3199.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jamaica","Total renewable water resources per capita (m3/inhab/year)",1962,6437.0,"K",,1967,5985.0,"K",,1972,5606.0,"K",,1977,5237.0,"K",,1982,4892.0,"K",,1987,4606.0,"K",,1992,4466.0,"K",,1997,4268.0,"K",,2002,4106.0,"K",,2007,4000.0,"K",,2012,3916.0,"K",,2014,3874.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Japan","Total renewable water resources per capita (m3/inhab/year)",1962,4562.0,"K",,1967,4312.0,"K",,1972,4033.0,"K",,1977,3803.0,"K",,1982,3653.0,"K",,1987,3553.0,"K",,1992,3491.0,"K",,1997,3439.0,"K",,2002,3406.0,"K",,2007,3379.0,"K",,2012,3382.0,"K",,2014,3397.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Jordan","Total renewable water resources per capita (m3/inhab/year)",1962,973.2,"K",,1967,709.8,"K",,1972,517.1,"K",,1977,447.9,"K",,1982,380.4,"K",,1987,314.2,"K",,1992,250.3,"K",,1997,206.2,"K",,2002,189.7,"K",,2007,162.7,"K",,2012,134.0,"K",,2014,123.4,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kazakhstan","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,6596.0,"K",,1997,7009.0,"K",,2002,7221.0,"K",,2007,6880.0,"K",,2012,6444.0,"K",,2014,6150.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kenya","Total renewable water resources per capita (m3/inhab/year)",1962,3558.0,"K",,1967,3023.0,"K",,1972,2541.0,"K",,1977,2113.0,"K",,1982,1748.0,"K",,1987,1452.0,"K",,1992,1227.0,"K",,1997,1064.0,"K",,2002,939.1,"K",,2007,824.1,"K",,2012,721.6,"K",,2014,666.7,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kiribati","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kuwait","Total renewable water resources per capita (m3/inhab/year)",1962,59.67,"K",,1967,34.14,"K",,1972,23.07,"K",,1977,16.93,"K",,1982,13.17,"K",,1987,10.43,"K",,1992,10.48,"K",,1997,11.86,"K",,2002,9.794,"K",,2007,7.877,"K",,2012,5.848,"K",,2014,5.139,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Kyrgyzstan","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,5276.0,"K",,1997,4988.0,"K",,2002,4698.0,"K",,2007,4517.0,"K",,2012,4182.0,"K",,2014,3976.0,"K",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lao People's Democratic Republic","Total renewable water resources per capita (m3/inhab/year)",1962,150225.0,"K",,1967,133667.0,"K",,1972,117512.0,"K",,1977,106515.0,"K",,1982,98233.0,"K",,1987,85623.0,"K",,1992,74161.0,"K",,1997,65792.0,"K",,2002,60614.0,"K",,2007,56145.0,"K",,2012,51522.0,"K",,2014,49030.0,"K",

